road_id,road_index,lat,lon
br-277,2625,-25.176502380179567,-53.91612090802105
br-277,2626,-25.17662592011971,-53.91629950534737
br-277,2627,-25.176749460059856,-53.91647810267368
br-277,2628,-25.176873,-53.9166567
br-277,2629,-25.174060750558308,-53.88057852872773
br-277,2630,-25.17397532605881,-53.88078815281379
br-277,2631,-25.17389807224896,-53.881000843520184
br-277,2632,-25.173824478182027,-53.88121490779998
br-277,2633,-25.173759732790085,-53.88143173190549
br-277,2634,-25.17369858637611,-53.881649678501304
br-277,2635,-25.173654421000492,-53.88187148151336
br-277,2636,-25.173615634415007,-53.882094491316614
br-277,2637,-25.173585714253875,-53.882318866864594
br-277,2638,-25.17355677275439,-53.88254334365671
br-277,2639,-25.173540126820537,-53.882769092445095
br-277,2640,-25.173530646851617,-53.8829951271138
br-277,2641,-25.17352925637877,-53.883221484506336
br-277,2642,-25.17352786590592,-53.88344784189888
br-277,2643,-25.17352647543307,-53.88367419929142
br-277,2644,-25.17352508496022,-53.88390055668396
br-277,2645,-25.173524552238728,-53.88412691377293
br-277,2646,-25.173526102931923,-53.88435327012456
br-277,2647,-25.17352765362512,-53.88457962647619
br-277,2648,-25.173529204318314,-53.88480598282782
br-277,2649,-25.173530755011505,-53.885032339179446
br-277,2650,-25.1735323057047,-53.88525869553108
br-277,2651,-25.173533856397896,-53.8854850518827
br-277,2652,-25.17353540709109,-53.885711408234336
br-277,2653,-25.173536957784282,-53.88593776458596
br-277,2654,-25.173538508477478,-53.88616412093759
br-277,2655,-25.173540059170673,-53.88639047728922
br-277,2656,-25.173541609863868,-53.88661683364085
br-277,2657,-25.173543160557063,-53.886843189992476
br-277,2658,-25.173544711250255,-53.88706954634411
br-277,2659,-25.17354626194345,-53.88729590269574
br-277,2660,-25.173547812636645,-53.887522259047365
br-277,2661,-25.173549441961843,-53.8877486148404
br-277,2662,-25.173551107326993,-53.88797497037739
br-277,2663,-25.17355277269214,-53.888201325914395
br-277,2664,-25.17355443805729,-53.8884276814514
br-277,2665,-25.17355610342244,-53.8886540369884
br-277,2666,-25.173557768787592,-53.8888803925254
br-277,2667,-25.17355943415274,-53.8891067480624
br-277,2668,-25.17356109951789,-53.889333103599405
br-277,2669,-25.17356276488304,-53.8895594591364
br-277,2670,-25.173566701544395,-53.88978578253408
br-277,2671,-25.173571441522927,-53.89001209456463
br-277,2672,-25.17357618150146,-53.89023840659519
br-277,2673,-25.173580921479992,-53.89046471862575
br-277,2674,-25.173585565416257,-53.89069103255569
br-277,2675,-25.173589776944173,-53.890917355037125
br-277,2676,-25.173593988472085,-53.89114367751856
br-277,2677,-25.17700063418451,-53.91684299094729
br-277,2678,-25.177128268369014,-53.917029281894585
br-277,2679,-25.177255902553522,-53.917215572841876
br-277,2680,-25.17738353673803,-53.917401863789166
br-277,2681,-25.17751117092254,-53.917588154736464
br-277,2682,-25.177638805107044,-53.917774445683754
br-277,2683,-25.177766703578786,-53.917960554945545
br-277,2684,-25.177894925028298,-53.91814644217476
br-277,2685,-25.17802314647781,-53.91833232940397
br-277,2686,-25.17815136792732,-53.918518216633174
br-277,2687,-25.17827958937683,-53.91870410386239
br-277,2688,-25.178407810826343,-53.918889991091596
br-277,2689,-25.178536032275854,-53.91907587832081
br-277,2690,-25.178664253725366,-53.91926176555002
br-277,2691,-25.178792475174877,-53.919447652779226
br-277,2692,-25.178920696624388,-53.91963354000844
br-277,2693,-25.1790489180739,-53.91981942723765
br-277,2694,-25.17917641921458,-53.92000580743166
br-277,2695,-25.179303273182686,-53.92019263053749
br-277,2696,-25.179430127150795,-53.92037945364333
br-277,2697,-25.179556981118903,-53.92056627674916
br-277,2698,-25.17968383508701,-53.92075309985499
br-277,2699,-25.179810689055117,-53.92093992296083
br-277,2700,-25.179937543023225,-53.92112674606666
br-277,2701,-25.180062323389485,-53.92131494300263
br-277,2702,-25.2533133,-53.9967151
br-277,2703,-25.253363161887822,-53.996465252482956
br-277,2704,-25.253413023775646,-53.996215404965916
br-277,2705,-25.253454100647783,-53.99596401106842
br-277,2706,-25.253492551049465,-53.99571215484706
br-277,2707,-25.253531843427176,-53.99546043186883
br-277,2708,-25.253573037077643,-53.99520900976799
br-277,2709,-25.25361423072811,-53.994957587667145
br-277,2710,-25.253638554601824,-53.99470462442676
br-277,2711,-25.2536436,-53.9944499
br-277,2712,-25.253193149999998,-53.99756935
br-277,2713,-25.253233199999997,-53.9972846
br-277,2714,-25.25327325,-53.99699985
br-277,2715,-25.25306145,-53.99764032
br-277,2716,-25.253024,-53.99787904
br-277,2717,-25.252986550000003,-53.99811776
br-277,2718,-25.252949100000002,-53.99835648
br-277,2719,-25.25291165,-53.9985952
br-277,2720,-25.2528742,-53.99883392
br-277,2721,-25.25283675,-53.99907264
br-277,2722,-25.252799300000003,-53.99931136
br-277,2723,-25.252761850000002,-53.99955008
br-277,2724,-25.2527244,-53.9997888
br-277,2725,-25.2526704,-54.001163733333335
br-277,2726,-25.2527243,-54.000825066666664
br-277,2727,-25.2523568,-54.0021313
br-277,2728,-25.252318250000002,-54.00236874
br-277,2729,-25.252279700000003,-54.00260618
br-277,2730,-25.25224115,-54.00284362
br-277,2731,-25.2522026,-54.00308106
br-277,2732,-25.25216405,-54.003318500000006
br-277,2733,-25.252125500000002,-54.003555940000005
br-277,2734,-25.252086950000002,-54.003793380000005
br-277,2735,-25.2520484,-54.004030820000004
br-277,2736,-25.25200985,-54.00426826
br-277,2737,-25.252683555555556,-54.000049077777774
br-277,2738,-25.25264271111111,-54.00030935555555
br-277,2739,-25.25260186666667,-54.000569633333335
br-277,2740,-25.252561022222224,-54.00082991111111
br-277,2741,-25.25252017777778,-54.00109018888889
br-277,2742,-25.252479333333333,-54.001350466666665
br-277,2743,-25.25243848888889,-54.00161074444445
br-277,2744,-25.252397644444446,-54.001871022222225
br-277,2745,-25.252260033333332,-54.023009244444445
br-277,2746,-25.252295666666665,-54.023244488888885
br-277,2747,-25.252331299999998,-54.02347973333333
br-277,2748,-25.25236693333333,-54.02371497777778
br-277,2749,-25.252402566666667,-54.02395022222222
br-277,2750,-25.2524382,-54.024185466666665
br-277,2751,-25.252473833333333,-54.02442071111111
br-277,2752,-25.252509466666666,-54.02465595555555
br-277,2753,-25.2525451,-54.0248912
br-277,2754,-25.252580733333332,-54.025126444444446
br-277,2755,-25.252616366666665,-54.025361688888886
br-277,2756,-25.252651999999998,-54.02559693333333
br-277,2757,-25.25268763333333,-54.02583217777778
br-277,2758,-25.252723266666667,-54.02606742222222
br-277,2759,-25.2527589,-54.026302666666666
br-277,2760,-25.252794533333333,-54.02653791111111
br-277,2761,-25.252830166666666,-54.02677315555555
br-277,2762,-25.25459353666472,-54.035315785595984
br-277,2763,-25.254712912709607,-54.03553532126574
br-277,2764,-25.254834811368536,-54.03575341153806
br-277,2765,-25.254963842806593,-54.035967414898735
br-277,2766,-25.25509287424465,-54.03618141825942
br-277,2767,-25.255221905682706,-54.03639542162009
br-277,2768,-25.255349529895756,-54.036610265885585
br-277,2769,-25.255476864947877,-54.03682528294279
br-277,2770,-25.253538343494874,-54.03066336460565
br-277,2771,-25.253503286989748,-54.0304328292113
br-277,2772,-25.253468230484618,-54.03020229381695
br-277,2773,-25.25343317397949,-54.0299717584226
br-277,2774,-25.253398117474365,-54.029741223028246
br-277,2775,-25.25336306096924,-54.029510687633895
br-277,2776,-25.253328004464112,-54.029280152239544
br-277,2777,-25.253292947958986,-54.02904961684519
br-277,2778,-25.253257891453856,-54.02881908145084
br-277,2779,-25.25322283494873,-54.02858854605649
br-277,2780,-25.253187778443603,-54.02835801066214
br-277,2781,-25.253152721938477,-54.02812747526779
br-277,2782,-25.25311766543335,-54.027896939873436
br-277,2783,-25.25308260892822,-54.027666404479085
br-277,2784,-25.253047552423094,-54.027435869084734
br-277,2785,-25.253012495917968,-54.02720533369038
br-277,2786,-25.252977464830266,-54.02697479449694
br-277,2787,-25.252943579849127,-54.02674408399728
br-277,2788,-25.252909694867984,-54.02651337349762
br-277,2789,-25.252875809886845,-54.02628266299796
br-277,2790,-25.252841924905702,-54.0260519524983
br-277,2791,-25.252808039924563,-54.02582124199864
br-277,2792,-25.25277415494342,-54.02559053149898
br-277,2793,-25.25274026996228,-54.02535982099932
br-277,2794,-25.25270638498114,-54.025129110499655
br-277,2795,-25.258880326923077,-54.04230751923077
br-277,2796,-25.25876505384615,-54.04211263846153
br-277,2797,-25.25864978076923,-54.0419177576923
br-277,2798,-25.258534507692307,-54.041722876923075
br-277,2799,-25.258419234615385,-54.041527996153846
br-277,2800,-25.25830396153846,-54.04133311538461
br-277,2801,-25.258188688461537,-54.04113823461538
br-277,2802,-25.258073415384615,-54.04094335384615
br-277,2803,-25.257958142307693,-54.040748473076924
br-277,2804,-25.257842869230767,-54.04055359230769
br-277,2805,-25.257727596153845,-54.04035871153846
br-277,2806,-25.257612323076923,-54.04016383076923
br-277,2807,-25.257497049999998,-54.03996895
br-277,2808,-25.257381776923076,-54.039774069230766
br-277,2809,-25.257266503846154,-54.03957918846154
br-277,2810,-25.25715123076923,-54.03938430769231
br-277,2811,-25.257035957692306,-54.03918942692307
br-277,2812,-25.256920684615384,-54.038994546153845
br-277,2813,-25.256805411538462,-54.038799665384616
br-277,2814,-25.25669013846154,-54.03860478461539
br-277,2815,-25.256574865384614,-54.03840990384615
br-277,2816,-25.256459592307692,-54.03821502307692
br-277,2817,-25.25634431923077,-54.038020142307694
br-277,2818,-25.256229046153848,-54.037825261538465
br-277,2819,-25.256113773076923,-54.03763038076923
br-277,2820,-25.283466467485653,-54.08405434305827
br-277,2821,-25.28335173497131,-54.08385668611654
br-277,2822,-25.28323700245696,-54.08365902917481
br-277,2823,-25.283122269942613,-54.08346137223308
br-277,2824,-25.283007537428265,-54.08326371529135
br-277,2825,-25.282891716028338,-54.08306670164897
br-277,2826,-25.28277395820051,-54.08287083202281
br-277,2827,-25.282656200372685,-54.082674962396666
br-277,2828,-25.28253844254486,-54.08247909277052
br-277,2829,-25.28242068471703,-54.082283223144366
br-277,2830,-25.282302926889205,-54.08208735351822
br-277,2831,-25.28218516906138,-54.08189148389207
br-277,2832,-25.28206741123355,-54.081695614265925
br-277,2833,-25.28194945854651,-54.081499861936216
br-277,2834,-25.28183148515333,-54.08130412207067
br-277,2835,-25.28171351176015,-54.08110838220513
br-277,2836,-25.281601272583003,-54.08090931360781
br-277,2837,-25.25364053625387,-53.994231604212146
br-277,2838,-25.25361663695312,-53.99401436901602
br-277,2839,-25.253597260442707,-53.99379667309348
br-277,2840,-25.253555179760845,-53.99358223575054
br-277,2841,-25.253499250073197,-53.99337159956403
br-277,2842,-25.253424375286432,-53.99316626878175
br-277,2843,-25.253339679148223,-53.99296495527599
br-277,2844,-25.25323665578418,-53.99277264186066
br-277,2845,-25.253123116986984,-53.99258589094265
br-277,2846,-25.253000924996634,-53.99240472454314
br-277,2847,-25.252877524170827,-53.9922243382908
br-277,2848,-25.25275412334502,-53.99204395203844
br-277,2849,-25.252625734640585,-53.99186709049196
br-277,2850,-25.252496904973555,-53.991690540553584
br-277,2851,-25.252368075306524,-53.99151399061521
br-277,2852,-25.252239245639494,-53.99133744067684
br-277,2853,-25.25211041597246,-53.99116089073846
br-277,2854,-25.25198309018838,-53.99098325937158
br-277,2855,-25.251856731323677,-53.990804932701785
br-277,2856,-25.251739612290024,-53.990620439283376
br-277,2857,-25.251636680592544,-53.99042786867647
br-277,2858,-25.251561142820343,-53.99022299232083
br-277,2859,-25.251511808419206,-53.99001028389645
br-277,2860,-25.251496300629224,-53.98979254975519
br-277,2861,-25.25151207847728,-53.98957499861953
br-277,2862,-25.251541373070314,-53.98935841424644
br-277,2863,-25.251570667663344,-53.989141829873354
br-277,2864,-25.25159996225638,-53.98892524550026
br-277,2865,-25.251629256849412,-53.98870866112718
br-277,2866,-25.251658551442446,-53.988492076754085
br-277,2867,-25.25168784603548,-53.988275492381
br-277,2868,-25.251717140628514,-53.98805890800791
br-277,2869,-25.251745747049004,-53.98784223949661
br-277,2870,-25.25176950172176,-53.98762497772099
br-277,2871,-25.251798055099474,-53.987408327289124
br-277,2872,-25.25182955586168,-53.98719205277415
br-277,2873,-25.251855891790903,-53.98697529603535
br-277,2874,-25.25186497218543,-53.986756928202816
br-277,2875,-25.251864076387896,-53.98653850525145
br-277,2876,-25.25185740945505,-53.98632005041435
br-277,2877,-25.25184521004426,-53.98610187440303
br-277,2878,-25.251829879611403,-53.98588385618894
br-277,2879,-25.251814549178548,-53.98566583797485
br-277,2880,-25.251799218745692,-53.98544781976076
br-277,2881,-25.25178116283003,-53.98523001370361
br-277,2882,-25.251762571091263,-53.98501224935598
br-277,2883,-25.251740842514586,-53.984794797373446
br-277,2884,-25.25171607386407,-53.984577650906346
br-277,2885,-25.25166905516215,-53.98436434449744
br-277,2886,-25.251592259094654,-53.98416016930483
br-277,2887,-25.251477019693894,-53.983975250101366
br-277,2888,-25.251323616554345,-53.983821089983195
br-277,2889,-25.25114812913151,-53.983691384412495
br-277,2890,-25.250957823923276,-53.983584780435685
br-277,2891,-25.250749939583695,-53.98352072045256
br-277,2892,-25.250532379640305,-53.983507654958856
br-277,2893,-25.250314258240458,-53.983520029252205
br-277,2894,-25.25010416415378,-53.98357690367384
br-277,2895,-25.249910613919088,-53.983678418552046
br-277,2896,-25.249717063684393,-53.983779933430256
br-277,2897,-25.249523513449702,-53.983881448308466
br-277,2898,-25.24932996321501,-53.983982963186676
br-277,2899,-25.249135392373447,-53.98408224082648
br-277,2900,-25.24893185889203,-53.98416187176136
br-277,2901,-25.25100645548972,-54.01153220373314
br-277,2902,-25.25103744490298,-54.011300133734494
br-277,2903,-25.25106843242405,-54.01106806348302
br-277,2904,-25.251099419945113,-54.01083599323155
br-277,2905,-25.25113040746618,-54.01060392298008
br-277,2906,-25.251161769593015,-54.01037190961938
br-277,2907,-25.251201078411675,-54.01014110310982
br-277,2908,-25.251240387230336,-54.00991029660026
br-277,2909,-25.251279696048996,-54.0096794900907
br-277,2910,-25.251319234589666,-54.00944872312571
br-277,2911,-25.251359363963473,-54.009218057867294
br-277,2912,-25.25139949579213,-54.00898739303621
br-277,2913,-25.251439670079872,-54.00875673559608
br-277,2914,-25.251479844367612,-54.00852607815596
br-277,2915,-25.251520018655356,-54.00829542071583
br-277,2916,-25.2515601929431,-54.00806476327571
br-277,2917,-25.251600367230843,-54.00783410583559
br-277,2918,-25.251640541518587,-54.007603448395464
br-277,2919,-25.25168071580633,-54.007372790955344
br-277,2920,-25.251713137667437,-54.007141010739176
br-277,2921,-25.25174005325058,-54.00690843305438
br-277,2922,-25.251766968833717,-54.006675855369586
br-277,2923,-25.25179388441686,-54.00644327768479
br-277,2924,-25.27478324009461,-54.069523677057525
br-277,2925,-25.274897780189217,-54.069715254115046
br-277,2926,-25.275012320283828,-54.069906831172574
br-277,2927,-25.27512686037844,-54.0700984082301
br-277,2928,-25.275241400473046,-54.07028998528762
br-277,2929,-25.275355940567657,-54.07048156234515
br-277,2930,-25.27547031635546,-54.070673235963035
br-277,2931,-25.275581952469498,-54.07086651964131
br-277,2932,-25.275693588583536,-54.07105980331958
br-277,2933,-25.275805224697574,-54.07125308699785
br-277,2934,-25.275916860811613,-54.07144637067612
br-277,2935,-25.276028496925647,-54.07163965435439
br-277,2936,-25.276140133039686,-54.071832938032664
br-277,2937,-25.276251769153724,-54.072026221710935
br-277,2938,-25.276364115148418,-54.07221908775786
br-277,2939,-25.27647883422267,-54.07241055769348
br-277,2940,-25.276593553296916,-54.0726020276291
br-277,2941,-25.276708272371167,-54.072793497564724
br-277,2942,-25.276822991445414,-54.072984967500346
br-277,2943,-25.27693755714009,-54.073176528201834
br-277,2944,-25.277050184124526,-54.07336923617941
br-277,2945,-25.277162811108962,-54.07356194415698
br-277,2946,-25.277275438093394,-54.073754652134554
br-277,2947,-25.27738806507783,-54.07394736011213
br-277,2948,-25.27750069206226,-54.074140068089704
br-277,2949,-25.277613319046697,-54.07433277606728
br-277,2950,-25.277725946031133,-54.07452548404485
br-277,2951,-25.277838573015565,-54.074718192022424
br-277,2952,-25.108916558038075,-53.78866171659608
br-277,2953,-25.108832446816926,-53.78844285975754
br-277,2954,-25.108759504586196,-53.78822030209356
br-277,2955,-25.108702404505067,-53.78799319014401
br-277,2956,-25.10866602062169,-53.78776156711766
br-277,2957,-25.10865011969123,-53.78752786810473
br-277,2958,-25.108649033331666,-53.78729384847296
br-277,2959,-25.10866914792302,-53.78706024963624
br-277,2960,-25.108697770825454,-53.78682779216206
br-277,2961,-25.10873993255156,-53.786597150877476
br-277,2962,-25.10880391723196,-53.78637165350013
br-277,2963,-25.10886920020754,-53.786146462145055
br-277,2964,-25.108934483183123,-53.785921270789984
br-277,2965,-25.108999766158707,-53.785696079434906
br-277,2966,-25.109065049134287,-53.78547088807983
br-277,2967,-25.10913096491075,-53.785245884675106
br-277,2968,-25.109199191928603,-53.78502156774009
br-277,2969,-25.10926741894645,-53.78479725080506
br-277,2970,-25.1093356459643,-53.784572933870045
br-277,2971,-25.109403872982153,-53.78434861693502
br-277,2972,-25.1094721,-53.7841243
br-277,2973,-25.10953518640635,-53.783916916252096
br-277,2974,-25.1095982728127,-53.7837095325042
br-277,2975,-25.10966135921905,-53.78350214875629
br-277,2976,-25.1097244456254,-53.783294765008385
br-277,2977,-25.109787764169827,-53.78308745207793
br-277,2978,-25.109851178698303,-53.78288016842894
br-277,2979,-25.10991459322678,-53.78267288477995
br-277,2980,-25.109978007755256,-53.78246560113096
br-277,2981,-25.110041422283736,-53.78225831748197
br-277,2982,-25.110104836812212,-53.78205103383298
br-277,2983,-25.11016825134069,-53.78184375018399
br-277,2984,-25.110231665869165,-53.781636466535
br-277,2985,-25.11029508039764,-53.78142918288601
br-277,2986,-25.110358494926118,-53.78122189923702
br-277,2987,-25.110421909454594,-53.78101461558803
br-277,2988,-25.11048532398307,-53.78080733193904
br-277,2989,-25.11054873851155,-53.78060004829005
br-277,2990,-25.110612153040027,-53.78039276464106
br-277,2991,-25.110675567568503,-53.78018548099207
br-277,2992,-25.11073898209698,-53.77997819734308
br-277,2993,-25.1108017297769,-53.779770711830636
br-277,2994,-25.1108639219929,-53.77956305817228
br-277,2995,-25.110926114208905,-53.77935540451392
br-277,2996,-25.110988306424908,-53.779147750855564
br-277,2997,-25.111051384943828,-53.77894036497031
br-277,2998,-25.11111457575584,-53.77873301301147
br-277,2999,-25.11117776656785,-53.77852566105262
br-277,3000,-25.11124095737986,-53.77831830909377
br-277,3001,-25.11130414819187,-53.77811095713492
br-277,3002,-25.111367339003884,-53.77790360517608
br-277,3003,-25.111430529815895,-53.77769625321723
br-277,3004,-25.111493720627905,-53.77748890125838
br-277,3005,-25.111556911439916,-53.77728154929953
br-277,3006,-25.111620102251926,-53.77707419734069
br-277,3007,-25.11168329306394,-53.77686684538184
br-277,3008,-25.11174648387595,-53.77665949342299
br-277,3009,-25.1118099542501,-53.77645222701917
br-277,3010,-25.11187363072286,-53.77624502368817
br-277,3011,-25.111937307195625,-53.776037820357175
br-277,3012,-25.112000983668388,-53.77583061702617
br-277,3013,-25.112064660141154,-53.77562341369518
br-277,3014,-25.112128336613917,-53.77541621036418
br-277,3015,-25.11219201308668,-53.775209007033176
br-277,3016,-25.112255689559447,-53.77500180370218
br-277,3017,-25.11231936603221,-53.77479460037118
br-277,3018,-25.112383042504973,-53.774587397040186
br-277,3019,-25.112446718977736,-53.774380193709185
br-277,3020,-25.112510395450503,-53.77417299037818
br-277,3021,-25.112574071923266,-53.77396578704719
br-277,3022,-25.112637562709164,-53.77375852921141
br-277,3023,-25.11269598037323,-53.77354978225913
br-277,3024,-25.112754398037296,-53.773341035306856
br-277,3025,-25.112806517441605,-53.77313066123488
br-277,3026,-25.112850602139765,-53.772918534523576
br-277,3027,-25.11288710646627,-53.77270486340314
br-277,3028,-25.112912355710385,-53.77248960275385
br-277,3029,-25.11293645141819,-53.77227417919333
br-277,3030,-25.11294770257229,-53.77205775177741
br-277,3031,-25.112955419621702,-53.771841180263834
br-277,3032,-25.1129502316324,-53.77162447539927
br-277,3033,-25.1129450436431,-53.7714077705347
br-277,3034,-25.112926244313666,-53.771191942148995
br-277,3035,-25.11290359602709,-53.77097636161027
br-277,3036,-25.112880947740507,-53.77076078107155
br-277,3037,-25.11284406011647,-53.77054738642985
br-277,3038,-25.112801001358374,-53.770334939125995
br-277,3039,-25.112749518311794,-53.77012456495189
br-277,3040,-25.11268906815281,-53.76991639749084
br-277,3041,-25.112622767897314,-53.76971012018591
br-277,3042,-25.112549988082502,-53.76950593641546
br-277,3043,-25.11247720826769,-53.769301752645006
br-277,3044,-25.11239208269929,-53.76910256742534
br-277,3045,-25.112302308457252,-53.768905264361436
br-277,3046,-25.11220995297705,-53.76870930070091
br-277,3047,-25.112100314773535,-53.768522305038154
br-277,3048,-25.11199067657002,-53.768335309375395
br-277,3049,-25.111869936643306,-53.76815546796259
br-277,3050,-25.111744942044346,-53.767978368375374
br-277,3051,-25.11161994744539,-53.76780126878816
br-277,3052,-25.11149495284643,-53.76762416920094
br-277,3053,-25.111365899882724,-53.767450013846954
br-277,3054,-25.111236336969032,-53.76727622844781
br-277,3055,-25.11110677405534,-53.767102443048664
br-277,3056,-25.110979226374834,-53.76692717344031
br-277,3057,-25.110851700295598,-53.76675188792272
br-277,3058,-25.110724174216358,-53.76657660240514
br-277,3059,-25.110596648137122,-53.76640131688755
br-277,3060,-25.110469122057886,-53.76622603136997
br-277,3061,-25.110340664745404,-53.76605142950847
br-277,3062,-25.110211633590477,-53.765877248927985
br-277,3063,-25.110082602435547,-53.7657030683475
br-277,3064,-25.10995357128062,-53.76552888776702
br-277,3065,-25.10982454012569,-53.76535470718653
br-277,3066,-25.109695508970763,-53.765180526606045
br-277,3067,-25.109566477815832,-53.76500634602556
br-277,3068,-25.109437446660902,-53.76483216544507
br-277,3069,-25.109308415505975,-53.764657984864584
br-277,3070,-25.109179247897426,-53.764483905543365
br-277,3071,-25.109049927232014,-53.764309939802324
br-277,3072,-25.108920606566603,-53.764135974061276
br-277,3073,-25.10879128590119,-53.76396200832023
br-277,3074,-25.108661965235775,-53.76378804257918
br-277,3075,-25.108532644570364,-53.76361407683814
br-277,3076,-25.10840344869639,-53.763440018584596
br-277,3077,-25.1082745842179,-53.76326571465537
br-277,3078,-25.108145719739404,-53.76309141072615
br-277,3079,-25.10801685526091,-53.76291710679692
br-277,3080,-25.107890665957033,-53.76274088675201
br-277,3081,-25.10776711251131,-53.76256277875216
br-277,3082,-25.10764355906559,-53.76238467075231
br-277,3083,-25.10753080197419,-53.76219957354675
br-277,3084,-25.107418878799937,-53.762013936490575
br-277,3085,-25.107326181673294,-53.761818777501894
br-277,3086,-25.10724635426097,-53.761617244631616
br-277,3087,-25.107171019368835,-53.761414202311116
br-277,3088,-25.107112962305973,-53.76120535478058
br-277,3089,-25.10706928168147,-53.76099343521036
br-277,3090,-25.107036910417346,-53.76077909899126
br-277,3091,-25.107024513400127,-53.76056322012084
br-277,3092,-25.107023589849664,-53.76034645513147
br-277,3093,-25.107023202461622,-53.760129706045355
br-277,3094,-25.10703697212591,-53.75991337687509
br-277,3095,-25.107050741790204,-53.759697047704826
br-277,3096,-25.107064511454492,-53.75948071853457
br-277,3097,-25.107078281118785,-53.759264389364304
br-277,3098,-25.107092050783073,-53.75904806019405
br-277,3099,-25.107105506530537,-53.75883171135059
br-277,3100,-25.10711885326527,-53.758615355675296
br-277,3101,-24.984327,-53.3671926
br-277,3102,-24.984378979821177,-53.36741791159943
br-277,3103,-24.98443095964235,-53.367643223198854
br-277,3104,-24.984482939463525,-53.36786853479828
br-277,3105,-24.984534919284698,-53.36809384639771
br-277,3106,-24.984586899105874,-53.368319157997135
br-277,3107,-24.984638878927047,-53.368544469596564
br-277,3108,-24.98467788192077,-53.36877182957824
br-277,3109,-24.98469783072267,-53.36900219724947
br-277,3110,-24.98471777952457,-53.36923256492071
br-277,3111,-24.984718198803954,-53.36946364115566
br-277,3112,-24.984714996725305,-53.36969484877953
br-277,3113,-24.984702177912048,-53.36992556757531
br-277,3114,-24.984681919039105,-53.370155908185524
br-277,3115,-24.984661660166157,-53.37038624879573
br-277,3116,-24.984632007373072,-53.37061515206629
br-277,3117,-24.98458246417622,-53.37084101195714
br-277,3118,-24.984532920979365,-53.37106687184798
br-277,3119,-24.98447632650542,-53.37129105106148
br-277,3120,-24.98441866325271,-53.37151497553074
br-277,3121,-24.984361,-53.3717389
br-277,3122,-24.9846193,-53.4710801
br-277,3123,-24.984804686535718,-53.47095052054514
br-277,3124,-24.984941678421986,-53.470771195344184
br-277,3125,-24.985065257020498,-53.4705823865572
br-277,3126,-24.98517350639642,-53.470383788784396
br-277,3127,-24.98527341313856,-53.470181386302485
br-277,3128,-24.985351621332867,-53.46996916136918
br-277,3129,-24.985426330398266,-53.46975567235705
br-277,3130,-24.985480635346512,-53.469536170234086
br-277,3131,-24.985526127747466,-53.469314683081784
br-277,3132,-24.985563375551596,-53.46909170214698
br-277,3133,-24.985588301122622,-53.46886689618919
br-277,3134,-24.98561322669365,-53.4686420902314
br-277,3135,-24.985619971956698,-53.46841669571559
br-277,3136,-24.985609638795577,-53.468190748313454
br-277,3137,-24.98556579408767,-53.46796886467312
br-277,3138,-24.98549712055718,-53.46775385511382
br-277,3139,-24.985420410074013,-53.467541077049816
br-277,3140,-24.985343699590846,-53.467328298985805
br-277,3141,-24.98526698910768,-53.4671155209218
br-277,3142,-24.98519027862451,-53.4669027428578
br-277,3143,-24.985113600245043,-53.466689953227515
br-277,3144,-24.985036980196032,-53.466477142582015
br-277,3145,-24.984960360147024,-53.46626433193651
br-277,3146,-24.984883740098017,-53.46605152129101
br-277,3147,-24.98480712004901,-53.4658387106455
br-277,3148,-24.9847305,-53.4656259
br-277,3149,-24.9824125,-53.5022494
br-277,3150,-24.982568536764706,-53.50239378382353
br-277,3151,-24.98272457352941,-53.50253816764705
br-277,3152,-24.982880610294117,-53.502682551470585
br-277,3153,-24.98303664705882,-53.50282693529412
br-277,3154,-24.98319268382353,-53.50297131911764
br-277,3155,-24.983348720588236,-53.50311570294117
br-277,3156,-24.98350475735294,-53.503260086764705
br-277,3157,-24.983660794117647,-53.50340447058823
br-277,3158,-24.98381683088235,-53.50354885441176
br-277,3159,-24.983972867647058,-53.50369323823529
br-277,3160,-24.984128904411765,-53.50383762205882
br-277,3161,-24.98428494117647,-53.50398200588235
br-277,3162,-24.984440977941176,-53.50412638970588
br-277,3163,-24.98459701470588,-53.504270773529406
br-277,3164,-24.984753051470587,-53.50441515735294
br-277,3165,-24.984909088235295,-53.50455954117647
br-277,3166,-24.985065125,-53.504703925
br-277,3167,-24.985221161764706,-53.504848308823526
br-277,3168,-24.98537719852941,-53.50499269264706
br-277,3169,-24.985533235294117,-53.50513707647059
br-277,3170,-24.985689272058824,-53.505281460294114
br-277,3171,-24.985845308823528,-53.505425844117646
br-277,3172,-24.986001345588235,-53.50557022794118
br-277,3173,-24.98615738235294,-53.5057146117647
br-277,3174,-24.986313419117646,-53.505858995588234
br-277,3175,-24.986469455882354,-53.506003379411766
br-277,3176,-24.986625492647057,-53.50614776323529
br-277,3177,-24.986781529411765,-53.50629214705882
br-277,3178,-24.98693756617647,-53.506436530882354
br-277,3179,-24.987093602941176,-53.50658091470588
br-277,3180,-24.987249639705883,-53.50672529852941
br-277,3181,-24.987405676470587,-53.50686968235294
br-277,3182,-24.987561713235294,-53.50701406617647
br-277,3183,-24.98771775,-53.50715845
br-277,3184,-24.987873786764705,-53.50730283382353
br-277,3185,-24.988029823529413,-53.507447217647055
br-277,3186,-24.988185860294116,-53.50759160147059
br-277,3187,-24.988341897058824,-53.50773598529412
br-277,3188,-24.98849793382353,-53.50788036911764
